_id,prolificId,day,questions,helplineClicks,homePageClicks,glossaryHover,quiz,__v
66d9a39deb112fbc4cf77799,6630ed04c0ee00129fb46df7,1,"36,29,62,41,44,51,55,37",0,0,{},"{'question': 'Based on the response you read, do you think it is easier for someone who has been clean for 2 years to relapse as compared to someone who has been clean for 10 years? Explain your answer.', 'answer': ""The responses indicated that while the cravings may not entirely go away, they will lessen with time; therefore, I'd expect someone who's been 2 years sober to be more likely to relapse than someone who's 10 years sober.""},{'question': 'Is a full recovery possible from OUD?', 'answer': 'It really depends on your definition of ""recovery."" From the responses here, it doesn\'t seem like the memories of being high or the cravings truly, completely disappear. However, recovery in the sense of staying sober is certainly possible. Difficult, but possible.'},",0
66d9a8990c6e4cd2bce2d1b5,5589662afdf99b7416026f3a,1,"25,37,66,33,50,24,36,43",0,0,"{'withdrawal': 1, 'buprenorphine': 1}","{'question': 'Based on the response you read, do you think it is easier for someone who has been clean for 2 years to relapse as compared to someone who has been clean for 10 years? Explain your answer.', 'answer': 'Yes I think it is easier for a 2 years sober person to relapse. They can still vividly remember how opioids made them feel, so they may be tempted.'},{'question': 'Is a full recovery possible from OUD?', 'answer': 'I think it is possible if they have a good MAT plan and support system.'},",0
66d9aede84509e256e70bdc1,63d87a5d2a51bc927b553be8,1,"22,23,17,17,14,14,19,125",0,0,{},"{'question': 'Based on the response you read, do you think it is easier for someone who has been clean for 2 years to relapse as compared to someone who has been clean for 10 years? Explain your answer.', 'answer': ""I'm not sure time between use has a major impact on potential to relapse""},{'question': 'Is a full recovery possible from OUD?', 'answer': 'yes'},",0
66d9c0514f169780b3b92174,63df15ad4c036f01da62efd6,1,"43,89,58,109,109,51,53,13",0,0,"{'suboxone': 1, 'methadone': 3}","{'question': 'Based on the response you read, do you think it is easier for someone who has been clean for 2 years to relapse as compared to someone who has been clean for 10 years? Explain your answer.', 'answer': 'No, it appears to be a constant battle from day 1 to however long the individual has been sober. In addition following the various steps outlined like for example having healthy habits to replace the bad ones seem key.'},{'question': 'Is a full recovery possible from OUD?', 'answer': 'Yes'},",0
66d9c531ceba344b98f9bfc1,63ea5da72bd87e9f97859c1c,1,"90,83,14,4,2,2,2,3",0,0,"{'withdrawal': 1, 'methadone': 2}","{'question': 'Based on the response you read, do you think it is easier for someone who has been clean for 2 years to relapse as compared to someone who has been clean for 10 years? Explain your answer.', 'answer': 'No, I think it comes down to the individual more than it does lingering desire/impulse.'},{'question': 'Is a full recovery possible from OUD?', 'answer': 'Yes'},",0
66d9cabd5b70a1090878d9f3,5589662afdf99b7416026f3a,2,"18,23,26,21,21,24,22,13",0,0,{},"{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': ""It really depends on how the person's body reacts to it. Everyone is different, some will experience side effects, some will not. They should consult with a doctor on their treatment options.""},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': ""No, everyone experiences something different. Everyone's body reacts differently. Some people will experience withdrawal symptoms, some people will not. Example, person 1 feels anxiety after not using, person 2 has no anxiety but feels the need to scratch themselves. ""},",0
66d9cacd5b70a1090878d9f5,657081681a9a7ef8f0eecf2e,2,"62,46,48,54,87,78,52,126",0,0,"{'withdrawals': 1, 'methadone': 2}","{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': 'I think for some people it is.'},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': 'I think they are similar to some degree but not completely similar.'},",0
66d9cc34d0681abaa736be2d,66b1469b45b8014929a00a61,2,"30,80,42,70,57,92,84,31",0,0,{},"{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': 'it can be helpful for some people depending on how the body reacts'},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': 'seems some do and some dont depends on the person'},",0
66d9cc38d0681abaa736be2f,6636441f21dcbe289b599427,2,"4,60,37,52,61,56,171,19",0,0,"{'medication-assisted treatment': 1, 'methadone': 2}","{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': 'Methadone is only one way to recovery, it can help alliviate some symptoms of withdrawl from opiates but there are alternatives as well, a healthcare proffesional would best be able to guide through the various options'},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': 'Many people do share similar experiences of withdrawl, but everyone is different so it really depends on the person, but reaching out to a community can still be beneficial to share common experiences '},",0
66d9cc8cd0681abaa736be31,665a702aa73e2b0adcf5eaee,1,"117,11,3,5,22,7,3,3",0,0,{},"{'question': 'Based on the response you read, do you think it is easier for someone who has been clean for 2 years to relapse as compared to someone who has been clean for 10 years? Explain your answer.', 'answer': '2 years'},{'question': 'Is a full recovery possible from OUD?', 'answer': 'Yes'},",0
66d9ccf6d0681abaa736be33,66436191125fd343899c47b6,2,"186,56,25,111,33,35,76,101",0,0,{},"{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': 'I think methadone helps in ones recovery but counseling, remaining positive and taking it a day at a time is the best route'},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': 'All people do go through similar experiences from time to time but honestly everyone is different and not everyone is the same'},",0
66d9cd20d0681abaa736be35,6642609fdd12bcf328f62bca,2,"39,105,228,133,183,104,34,85",0,0,{},"{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': ""Yes but it does depend on the individual. Everyone's addition is different so what may work for one person may not work for others..""},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': 'Yes. I believe all individuals with opioid addiction experience the same withdrawals of wanting to relapse, craving the drug and expressing the want of the drug but also not wanting relapse.'},",0
66d9ce01d0681abaa736be37,666b59f95861737274e65238,2,"6,47,49,68,29,47,50,21",0,0,"{'suboxone': 1, 'taper': 1, 'methadone': 1}","{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': 'It depends on the individual. For some, the side effects can be too severe. There are alternative medications to help with withdrawals, such as suboxone, which might be easier to taper off of, making it a better choice for some individuals.'},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': ""There are similarities in the experiences of individuals going through withdrawal, but it seems that everyone's body reacts differently to both withdrawal and MAT medications. It appears that some people are able to quit without MAT, while some must use this resource to be successful. Severity and length of time one is suffering withdrawal also seems highly variable.""},",0
66d9d00a58d3fd81590f6e25,611bfbd4af7fa6a01a106813,2,"4,27,29,22,19,47,26,12",0,0,{},"{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': ""I don't think it's as simple to say it's the best, but it sounds like a very viable method to manage withdrawal symptoms when combined with other treatments to get off opioids""},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': ""There are similarities to everyone's experience of opioid withdrawals, but the intensity and duration vary between people, as well as the particular symptoms.""},",0
66d9d381c872692196ab020e,5ae9d6fd1246ce000110ce91,2,"14,61,90,101,60,77,73,46",0,0,{},"{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': 'It seems to be a common way that people use but everyone is different and could have an easier time with another method.'},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': ""There are common symptoms but it doesn't necessarily mean each person will have the same symptoms.""},",0
66d9d50911a3abc6bf899d69,63df15ad4c036f01da62efd6,2,"6,52,70,31,26,28,69,16",0,0,"{'withdrawal': 1, 'methadone': 2}","{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': ""Not necessarily, depends on the individual since there are different pathways depending on the care needed. It all comes down to a professional and what the individual's plan might be.""},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': 'No, it can vary from person to person with it being more intense in some like the question where someone had an issue with hot flashes.'},",0
66d9dbcabd51cf8a8b4f570a,66bbf6184fbf9d2d5e955f22,2,"19,49,42,72,46,53,43,42",0,0,{},"{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': 'It could be depending on the person. It’s best to consult a healthcare professional. '},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': 'No they do not. All people experience withdrawals differently because of different factors like body weight, metabolism and things like that. '},",0
66d9de0598a57464160e2b65,663118ba40958853ca5e00c1,2,"29,29,39,44,41,53,60,28",0,0,{},"{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': 'Methadone is not necessarily the best route to recovery. There are other treatments, such as suboxone that are also effective treatment. Each comes with side effects, which can differ from person to person. '},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': ""No, not all people go through similar experiences of opioid withdrawals. Each person's treatment and side effects will differ based on other health factors. Some people have vivid dreams, some feel nauseous, some feel dizzy -- it will affect everyone differently. ""},",0
66d9de3f196739fde5ad9f6c,5f853fc5c8958e22a676ce55,2,"8,12,30,19,22,28,21,11",0,0,{},"{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': 'No, there is no best route, there is methadone & suboxone. They both solve only half the problem because both of those drugs themselves are addictive. '},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': 'No, it depends on the person’s body chemistry, lifestyle, diet, physical activity, general health, tolerance levels and how they handle intense unpleasantness '},",0
66d9deb3196739fde5ad9f6e,65f4b5d1a054a5cc2f5140b2,2,"50,37,33,45,31,46,38,33",0,0,"{'methadone': 5, 'withdrawal': 2}","{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': ""It's subjective.  Results will vary with different individuals.""},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': 'Generally, yes.  However, there are different side effects.  Some people may have some while others may not.'},",0
66d9e0368b89385f79868355,668cb1b00cc4411c50945566,2,"6,27,31,32,15,27,29,15",0,0,{},"{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': 'Methadone or suboxone, yes. I believe that these medications are great tools to use as a starting point alongside therapy and group help. '},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': 'No. Everybody is different, even identical twins have differences. On top of that, everyone has different stressors in life which could also affect things. In general most people will feel withdrawal and most people will start to feel better but it’s never one hundred percent. “One size does not fit all”'},",0
66d9e0d08b89385f79868357,66901f232691d1fd8cbfa889,2,"3,4,1,1,1,1,1,2",0,0,{},"{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': 'Yes, although with the right environment,  they could relapse'},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': ""Absolutely.  It depends on the person and their situation.   My husband decided he loved me more and doesn't want to relapse and possibly lose what we have.  He has his priorities right now. ""},",0
66d9e0f58b89385f79868359,6630ed04c0ee00129fb46df7,2,"9,35,33,26,21,41,38,17",0,0,{},"{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': 'Not necessarily, as each person and situation is different. Generally speaking, methadone appears to be a good route to recovery, but side effects and physiological reactions are unique to the individual.'},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': ""Certainly not! Although some aspects of the opioid withdrawal experience are nearly ubiquitous, each person's experience is unique to them. There are expected effects and a general timeline that recovery follows, but not all people have the same experience.""},",0
66d9e6e917b98af2c2c871c6,63ea5da72bd87e9f97859c1c,2,"3,42,2775,6,1,0,0,1",0,0,"{'methadone': 6, 'withdrawal': 8}","{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': 'Methadone is one method of recovery, and although it works for some, it may not be the right choice for everyone.'},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': 'No, Some people interact with MD differently, especially depending on the severity of side effects and other factors playing into its use. Some are on MD for much longer than others in order to recover. '},",0
66d9e78a17b98af2c2c871c8,665cd37d244c81a07e68f20f,2,"4,46,74,47,28,23,20,13",0,0,"{'withdrawal': 3, 'methadone': 5, 'medication-assisted treatment': 1, 'suboxone': 2}","{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': ""I think it's a good way to recover, but I think better ways with less side effects can be discovered.""},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': ""No. Everyone's bodies reacts differently to different things.""},",0
66d9e89817b98af2c2c871ca,66674f83d34ba401f9d816f6,2,"5,24,37,36,34,34,37,21",0,0,"{'withdrawal': 6, 'methadone': 2, 'medication-assisted treatment': 2, 'suboxone': 2}","{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': ""I think that overall it is one of the best ways, but it will vary depending on the person. A different medication might be better for an individual person and there might be some individuals who don't respond well to the medications, but for most people it sounds like an excellent way to reduce the hold that opioids can have on a person and go about every day life. There are side effects, but any medication would have those, and they sound like they are very much preferable to experiencing opioid addiction.""},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': 'No, everyone will react differently because there are so many factors that can affect how the opioids affect a person. Things like body mass, hydration, physical activity, and more can affect what withdrawal experiences a person has. While it is a likely thing to happen to anyone withdrawing from opioids, and the physical symptoms of the withdrawal will likely involve things like nausea, the actual experience will vary depending on the individual.'},",0
66d9e89936f9f943ce8be07e,,,,,,,,0
66d9f00fa03c0fdfaa9d6079,5c05dde7d183df000142a020,2,"17,16,15,12,10,11,4,5",0,0,{},"{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': 'It can be. Methadone seems to work best when in combination with therapy and medical oversight. I do think it can be a great tool for individuals to use to help in their recovery. However, I think the best route to recovery is utilizing appropriate medication, like methadone or suboxone, attending mental health counseling, and having supports.'},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': 'Definitely not. It seems like people experience various side effects. Like any medication, people can be affected by medication in different ways. Methadone can cause symptoms of nausea, diarrhea, difficulty sleeping, and others but not everyone may experience every side effect.'},",0
66d9f16f69c73b7cce76cb51,66a3b470033139dac724e8b3,2,"34,53,71,54,43,71,57,22",0,0,{},"{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': 'methadone is only one treatment option, but it can help reduce withdrawals'},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': 'I think some of the symptoms are similar but all bodies are different.'},",0
66d9f1b569c73b7cce76cb53,6684695aa5012650ecd8adb6,1,"62,1,2,54,1,64,1,0",0,0,{'methadone': 2},"{'question': 'Based on the response you read, do you think it is easier for someone who has been clean for 2 years to relapse as compared to someone who has been clean for 10 years? Explain your answer.', 'answer': 'Yes, because they might not have the same support structure and healthy habits.'},{'question': 'Is a full recovery possible from OUD?', 'answer': 'Yes, with the right support and treatments.'},",0
66d9f2bb69c73b7cce76cb55,664cf32f550b719c453c77b3,2,"22,30,25,40,64,27,24,25",0,0,{'methadone': 1},"{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': 'It’s hard to say if methadone is the best route to recovery. Some people may find that the side effects of methadone are worse than other medications, and some people may not be able to tolerate the side effects of medication-assisted treatments at all. I think the best thing for someone in recovery to do is find a healthcare provider who is caring and understanding, and can help them find the best individual path.'},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': 'No, people have varying experiences with opioid withdrawals. Some people may get cravings or get hot flashes or dizziness, and some people even have vivid dreams where they are sick in withdrawal. I think there are lots of factors that influence withdrawal symptoms, including how long the person has been using and their tolerance, as well as just the fact that every body is different.'},",0
66d9f31669c73b7cce76cb57,6684695aa5012650ecd8adb6,2,"7,225,0,0,0,0,1,0",0,0,{},"{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': 'It depends on the circumstances of each individual.'},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': 'No, it depends on the experiences and body of each person.'},",0
66d9f32169c73b7cce76cb59,66952f0da97854326181d59e,2,"37,35,60,57,39,67,40,32",0,0,{},"{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': 'The best route to recovery will differ from each person & should be determined by a health-care professional in conjunction with the person who is going through recovery. '},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': 'There may be similar experiences, but not everyone may go through the same experiences. It is important to be open with & communicate with your healthcare provider to ensure the experiences are expected or to know if they are possibly related to something else. '},",0
66d9f3aa69c73b7cce76cb5b,5b523eca7aceb00001841d71,2,"7,47,181,153,15,31,24,10",0,0,"{'methadone': 5, 'withdrawal': 9, 'withdrawals': 1}","{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': ""This is one option for recovery, but there are several other medication's and treatments you can go through.""},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': 'No, everyone may experience different symptoms.'},",0
66d9fa4b0c90f4ee8ab56984,6634ee5e11f612e998d1dae0,2,"14,63,68,74,48,114,32,25",0,0,"{'methadone': 1, 'suboxone': 2}","{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': 'I think for some people it might be. Each individual would need to talk to a doctor to see if it or another medication would work for them. '},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': ""No, each individual's experience is different in symptoms and duration.""},",0
66da0afae73f889d01c8fe52,63d87a5d2a51bc927b553be8,2,"6,21,26,27,21,47,22,17",0,0,{},"{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': 'depends from individual to individual'},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': ""no, every case is unique. It's important to be in contact w a healthcare provider to assess individually""},",0
66da0f25ac8dc0d8971081d0,66a292cd2a826dbe7e1d79ab,2,"6,25,15,17,24,21,27,12",0,0,{},"{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': 'I don\'t know if there is a ""best route"" for all cases. I think methadone can help some, but it may just cause a new dependence for others. '},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': ""No. Everyone is different. You don't know how your body is going to react to a withdrawal and your current state could change from time to time too. ""},",0
66da1e0498583dac96552484,667354ed1ef72cd7f346f093,2,"0,1,1,0,41,46,28,24",0,0,{},"{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': ""I don't believe it is but it can be a very viable option for those who are seriously in need. ""},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': 'Yes and no. Everyone has different signs of withdrawal. They range from mild to severe and almost dripping symptoms. '},",0
66da209191b3baf9e55b160f,5cc65f978d2a1e000185c4e9,2,"10,43,31,31,42,26,85,8",0,0,"{'withdrawal': 1, 'methadone': 3}","{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': 'for some people yes, not everyone can have or need to stay on methodone long. It can effect people different.'},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': 'No everyone will be affected differently'},",0
66da2be8394849589adfdccd,5f6bd25cce33e015198c2aff,2,"3,43,50,60,81,51,50,36",0,0,{},"{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': 'It seems that it depends on the person, and is an option that should be considered with the help of a doctor. '},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': 'No, it depends on the individual. '},",0
66da2d21816ef4af40ccc88d,6670953b1109632807674872,2,"33,91,61,69,44,57,54,40",0,0,{},"{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': 'It seems like even though it helps it does have quite a few side effects that could potentially dissuade addicts from wanting to use it. '},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': 'The symptoms seems to vary from person to person. '},",0
66da524f093ce2d122b0bc3d,66573c811d17794993965781,2,"9,30,74,85,25,61,81,23",0,0,{},"{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': 'Yes, but you also need help from a medical professional and probably counseling. Methadone helps curb opioid cravings and makes the withdrawals easier to manage. '},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': 'No. No medicine works the same for any two people. For some people it could be a walk in the park getting off opioids with methadone, and for some people it can be really rough. They could still crave opioids, they could have nausea, they could have hot flashes.'},",0
66da56041d0bfd4a17a74f39,66894238a0fd4537fb53c120,2,"139,53,38,26,32,19,13,16",0,0,{'methadone': 1},"{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': 'it can definitely help with the recovery process but is usually used while doing therapy to help with other coping strategies  '},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': 'no, not everyone is going to have the same symptoms for any kind of medication they take or with withdrawals. it depends on the person if they have similar experiences as other people.'},",0
66da5cbacdcb57886515847a,669957f38ecbf6f902b224e2,1,"10,20,29,21,20,6,9,10",0,0,"{'relapse': 1, 'medication-assisted treatment': 3, 'suboxone': 4, 'methadone': 1}","{'question': 'Based on the response you read, do you think it is easier for someone who has been clean for 2 years to relapse as compared to someone who has been clean for 10 years? Explain your answer.', 'answer': 'Yes because they might still be around some of the triggers or influences'},{'question': 'Is a full recovery possible from OUD?', 'answer': 'No'},",0
66da630d8769a63d02d3806f,12345,3,"58,6,3,2,4,3,2,1",0,0,{},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'awef'},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'awef'},",0
66da8617355d3464cc939c23,60857ec2009abaff15cf110c,2,"11,6,23,5,6,17,21,15",0,0,{},"{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': 'It depends on the person.'},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': 'No, people have various experiences. Professional medical help is necessary in mat and recovery.  '},",0
66db05073d5cad435a3536cb,66667bf09338a8410ddd7138,2,"9,10,8,7,6,8,8,6",0,0,"{'methadone': 3, 'withdrawal': 2}","{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': 'It seems like this is the drug of choice to get off opioids.  '},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': 'There were some similarities but seems everyone has different symptoms.'},",0
66db090119205d0604c92688,663bb0d5572a24c8014255e0,2,"10,21,40,39,25,29,35,16",0,0,"{'methadone': 3, 'medication-assisted treatment': 2}","{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': ""Everyone's recovery is different. Methadone may not be best for everyone. However, it is a very useful medication for many people.""},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': ""I don't think so. I think everyone's experiences of opioid withdrawals are different, however, at the same time, many people do experience similar withdrawals. I think it varies from person to person.""},",0
66db15ecab5c3142014eb1ff,6659d0da9e79475ef3f31c93,2,"4,18,16,21,9,16,15,10",0,0,{},"{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': 'It is an extremely helpful route for many to recovery'},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': 'No, everyone has different experiences with opioid withdrawals.'},",0
66db1b264bd329213145e03d,5589662afdf99b7416026f3a,3,"8,20,13,30,20,20,23,9",0,0,{},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'Go seek professional medical help to determine what type of treatment will be best for you. Asking for friends and family for support will help you be accountable for yourself.'},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'Might experience withdrawal symptoms. Might be tempted to use again.'},",0
66db1bac4bd329213145e03f,63ea5da72bd87e9f97859c1c,3,"1,24,8,127,44,12,30,33",0,0,"{'relapse': 1, 'detox': 2, 'methadone': 5, 'suboxone': 1, 'buprenorphine': 4, 'medication-assisted treatment': 5, 'withdrawal': 6}","{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'Therapy, Support, and the use of other drugs to lessen withdraw symptoms'},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'Severe withdrawal symptoms if not guided correctly by a professional'},",0
66db1e580b89545a591ff310,66674f83d34ba401f9d816f6,3,"11,28,16,58,46,36,48,40",0,0,"{'detox': 1, 'methadone': 1, 'suboxone': 1, 'buprenorphine': 1}","{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': ""The primary thing was to contact medical professionals, since the detox process can be dangerous and is best done under a doctor's supervision. The doctor would be able to prescribe medications like methadone or suboxone to help manage the cravings the person would experience. Other recommendations were to find something else to fill up time, such as volunteering, so boredom will not be a trigger, to maintain a healthy lifestyle, to try things like meditation to reduce stress, and to build a strong support system including family, friends, other people who have gone through opioid addiction, and therapists to help provide emotional support.""},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'Stopping opioids quickly can lead to severe withdrawal symptoms. This process can be dangerous if it is not medically supervised. It involves illness and strong cravings for opioids that can be managed with medication if treatment is sought out before the detox begins.'},",0
66db1e580f3aa71c1b4657af,,,,,,,,0
66db1f870f3aa71c1b4657b1,657081681a9a7ef8f0eecf2e,3,"47,66,38,154,111,98,161,18",0,0,{},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'Talk to a therapist or someone in your life that will listen.'},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'You can become dehydrated.'},",0
66db20f60f3aa71c1b4657b3,6642609fdd12bcf328f62bca,3,"8,180,93,152,106,104,178,136",0,0,{'detox': 1},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'Some recommendations is to seek medical treatment by a professional, counseling and support from family and friends.'},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'Some consequences are depression and anxiety along with liver damage and respiratory issues.'},",0
66db23c348a5e974f611db88,6630ed04c0ee00129fb46df7,3,"13,20,22,62,46,41,41,16",0,0,"{'detox': 2, 'methadone': 2, 'suboxone': 2, 'buprenorphine': 1}","{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'Lifestyle changes, building a support system, professional services, medication assisted treatment, thinking about the negatives of using while also imagining a happy and healthy future without using'},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'Really the only consequence mentioned seemed to be that professional care is extremely advised for detoxing, as the process can be medically dangerous'},",0
66db24ef0eb05dcc08de0eb2,66bbf6184fbf9d2d5e955f22,3,"18,63,40,80,157,84,68,30",0,0,{},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'Seek the help of a medical professional, Medication Assisted Detox'},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'Sickness, headaches '},",0
66db25140eb05dcc08de0eb4,668f2e9c51bb5b20db2fcee3,1,"394,25,32,38,59,34,46,46",0,0,{},"{'question': 'Based on the response you read, do you think it is easier for someone who has been clean for 2 years to relapse as compared to someone who has been clean for 10 years? Explain your answer.', 'answer': ""No I don't think it's easier. As drug addicts we're all gonna have to fight the cravings for the rest of our life. I think it might even be harder for the person who has 10yrs clean.""},{'question': 'Is a full recovery possible from OUD?', 'answer': ""I don't l know""},",0
66db26220eb05dcc08de0eb6,66b1469b45b8014929a00a61,3,"9,29,25,75,60,47,39,26",0,0,{},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'Seek a professional and be under medical supervision have support and look into options as there are some medications u can take to help the process'},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'Fever, vomiting, crazy dreams,anger, getting annoyed, cravings,relapse '},",0
66db27610eb05dcc08de0eb8,6659d0da9e79475ef3f31c93,3,"1,7,7,13,11,17,13,7",0,0,"{'withdrawal': 1, 'suboxone': 3}","{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'Seek treatment, CBT, surround yourself with a good support system'},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'Withdrawals, nausea, pain '},",0
66db27720eb05dcc08de0eba,668f2e9c51bb5b20db2fcee3,2,"30,33,37,50,39,42,40,31",0,0,{},"{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': ""I'm not sure. I've never been on methadone, but have been on Suboxone. Sometimes I think they're all a scam to benefit the clinic you're taking them from. They get a lot of money for you going there!""},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': 'No. Everyone is different'},",0
